sample,date,time,ID,neo_nmol_SG,datetime1,group,sex,age,repro,max_t_days1,max_t_days10,max_t_days11,max_t_days12,max_t_days13,max_t_days14,max_t_days15,max_t_days16,max_t_days17,max_t_days18,max_t_days19,max_t_days2,max_t_days20,max_t_days21,max_t_days28,max_t_days3,max_t_days35,max_t_days5,max_t_days7,max_t_days9,min_t_days1,min_t_days10,min_t_days11,min_t_days12,min_t_days13,min_t_days14,min_t_days15,min_t_days16,min_t_days17,min_t_days18,min_t_days19,min_t_days2,min_t_days20,min_t_days21,min_t_days28,min_t_days3,min_t_days35,min_t_days5,min_t_days7,min_t_days9,rain_days1,rain_days2,rain_days3,rain_days4
533,2022-12-06,14:33:00,TAB,1751.1946836595487,2022-12-06T14:33:00Z,Tenori,F,5.9,Pregnant,27.012447916666666,26.76994318181818,26.751276041666667,26.730104166666667,26.719598214285714,26.686152777777778,26.729108072916667,26.761139705882353,26.751145833333332,26.824873903508774,26.876973958333334,27.015868055555554,26.922718253968252,26.931964962121214,26.70264367816092,27.018671875,26.452453703703704,27.23878472222222,27.013346354166668,26.876114583333333,26.533229166666665,26.287310606060608,26.268029513888887,26.247636217948717,26.23472470238095,26.204326388888887,26.2461328125,26.278897058823528,26.269641203703703,26.342395833333335,26.393239583333333,26.527569444444445,26.43706349206349,26.44589962121212,26.212697557471266,26.506614583333334,25.975483217592593,26.7378125,26.514322916666668,26.386541666666666,0,0,0,0
534,2022-12-06,14:32:00,TRO,419.82013592561907,2022-12-06T14:32:00Z,Tenori,M,9.1,M,27.012447916666666,26.76994318181818,26.751276041666667,26.730104166666667,26.719598214285714,26.686152777777778,26.729108072916667,26.761139705882353,26.751145833333332,26.824873903508774,26.876973958333334,27.015868055555554,26.922718253968252,26.931964962121214,26.70264367816092,27.018671875,26.452453703703704,27.23878472222222,27.013346354166668,26.876114583333333,26.533229166666665,26.287310606060608,26.268029513888887,26.247636217948717,26.23472470238095,26.204326388888887,26.2461328125,26.278897058823528,26.269641203703703,26.342395833333335,26.393239583333333,26.527569444444445,26.43706349206349,26.44589962121212,26.212697557471266,26.506614583333334,25.975483217592593,26.7378125,26.514322916666668,26.386541666666666,0,0,0,0
536,2022-12-07,15:50:00,TRO,539.1836262846491,2022-12-07T15:50:00Z,Tenori,M,9.1,M,27.411197916666666,26.92000946969697,26.819027777777777,26.798020833333332,26.775022321428573,26.76222222222222,26.728203125,26.766158088235294,26.79435185185185,26.78313596491228,26.851578125,27.12795138888889,26.899925595238095,26.942547348484847,26.769910201149425,27.101640625,26.464172453703704,27.17015625,27.109296875000002,27.010354166666666,26.959791666666668,26.43349431818182,26.338619791666666,26.316875,26.294449404761906,26.27927777777778,26.247994791666667,26.284773284313726,26.31357060185185,26.30297697368421,26.370427083333333,26.656493055555554,26.417514880952382,26.45824337121212,26.28217672413793,26.621432291666668,25.98849537037037,26.672361111111112,26.6140234375,26.517729166666665,0,0,0,0
537,2022-12-08,08:33:00,TRU,1291.2305080595831,2022-12-08T08:33:00Z,Tenori,F,15.4,Cycling,27.174895833333334,27.008579545454545,26.925911458333335,26.83224358974359,26.811793154761904,26.78940972222222,26.776510416666667,26.743651960784312,26.778640046296296,26.804692982456142,26.793520833333332,27.27107638888889,26.858209325396825,26.904057765151517,26.823656609195403,27.093671875,26.466886574074074,27.07074652777778,27.2228125,27.04565625,26.71302083333333,26.51821022727273,26.440954861111113,26.352804487179487,26.331599702380952,26.3096875,26.294511718749998,26.264172794117645,26.29800925925926,26.324594298245614,26.313979166666666,26.81420138888889,26.377693452380953,26.422310606060606,26.336235632183907,26.623125,25.993113425925927,26.575416666666666,26.731614583333332,26.5540625,0,0,0,0
538,2022-12-08,13:58:00,TIZ,841.9632852070997,2022-12-08T13:58:00Z,Tenori,M,10.1,M,27.174895833333334,27.008579545454545,26.925911458333335,26.83224358974359,26.811793154761904,26.78940972222222,26.776510416666667,26.743651960784312,26.778640046296296,26.804692982456142,26.793520833333332,27.27107638888889,26.858209325396825,26.904057765151517,26.823656609195403,27.093671875,26.466886574074074,27.07074652777778,27.2228125,27.04565625,26.71302083333333,26.51821022727273,26.440954861111113,26.352804487179487,26.331599702380952,26.3096875,26.294511718749998,26.264172794117645,26.29800925925926,26.324594298245614,26.313979166666666,26.81420138888889,26.377693452380953,26.422310606060606,26.336235632183907,26.623125,25.993113425925927,26.575416666666666,26.731614583333332,26.5540625,0,0,0,0
539,2022-12-08,14:40:00,TRU,740.7831479289932,2022-12-08T14:40:00Z,Tenori,F,15.4,Cycling,27.174895833333334,27.008579545454545,26.925911458333335,26.83224358974359,26.811793154761904,26.78940972222222,26.776510416666667,26.743651960784312,26.778640046296296,26.804692982456142,26.793520833333332,27.27107638888889,26.858209325396825,26.904057765151517,26.823656609195403,27.093671875,26.466886574074074,27.07074652777778,27.2228125,27.04565625,26.71302083333333,26.51821022727273,26.440954861111113,26.352804487179487,26.331599702380952,26.3096875,26.294511718749998,26.264172794117645,26.29800925925926,26.324594298245614,26.313979166666666,26.81420138888889,26.377693452380953,26.422310606060606,26.336235632183907,26.623125,25.993113425925927,26.575416666666666,26.731614583333332,26.5540625,0,0,0,0
540,2022-12-08,15:50:00,PED,371.1444023668772,2022-12-08T15:50:00Z,Tenori,M,12.4,M,27.174895833333334,27.008579545454545,26.925911458333335,26.83224358974359,26.811793154761904,26.78940972222222,26.776510416666667,26.743651960784312,26.778640046296296,26.804692982456142,26.793520833333332,27.27107638888889,26.858209325396825,26.904057765151517,26.823656609195403,27.093671875,26.466886574074074,27.07074652777778,27.2228125,27.04565625,26.71302083333333,26.51821022727273,26.440954861111113,26.352804487179487,26.331599702380952,26.3096875,26.294511718749998,26.264172794117645,26.29800925925926,26.324594298245614,26.313979166666666,26.81420138888889,26.377693452380953,26.422310606060606,26.336235632183907,26.623125,25.993113425925927,26.575416666666666,26.731614583333332,26.5540625,0,0,0,0
541,2022-12-09,14:47:00,THO,471.23293846153797,2022-12-09T14:47:00Z,Tenori,M,3.5,M,26.977760416666666,27.038295454545455,27.004921875,26.92889423076923,26.84170386904762,26.821986111111112,26.800364583333334,26.787579656862746,26.755931712962962,26.788432017543858,26.812692708333334,27.10482638888889,26.801671626984128,26.863049242424243,26.86179238505747,27.194479166666667,26.493530092592593,27.060347222222223,27.122057291666668,27.082989583333333,26.50598958333333,26.54814393939394,26.515772569444444,26.444647435897437,26.36252976190476,26.34209027777778,26.320891927083334,26.30594975490196,26.27666087962963,26.308059210526316,26.3328125,26.638333333333332,26.322311507936508,26.382750946969697,26.375079022988505,26.732890625,26.01982349537037,26.58295138888889,26.630768229166666,26.592416666666665,0,0,0,0
543,2022-12-09,16:07:00,TRU,475.51379451317854,2022-12-09T16:07:00Z,Tenori,F,15.5,Cycling,26.977760416666666,27.038295454545455,27.004921875,26.92889423076923,26.84170386904762,26.821986111111112,26.800364583333334,26.787579656862746,26.755931712962962,26.788432017543858,26.812692708333334,27.10482638888889,26.801671626984128,26.863049242424243,26.86179238505747,27.194479166666667,26.493530092592593,27.060347222222223,27.122057291666668,27.082989583333333,26.50598958333333,26.54814393939394,26.515772569444444,26.444647435897437,26.36252976190476,26.34209027777778,26.320891927083334,26.30594975490196,26.27666087962963,26.308059210526316,26.3328125,26.638333333333332,26.322311507936508,26.382750946969697,26.375079022988505,26.732890625,26.01982349537037,26.58295138888889,26.630768229166666,26.592416666666665,0,0,0,0
544,2022-12-12,11:24:00,MYK,652.6243460518278,2022-12-12T11:24:00Z,Mesas,M,1.9,M,27.378645833333334,27.17502840909091,27.22467013888889,27.136826923076924,27.097864583333333,27.067194444444446,27.001529947916666,26.92545343137255,26.904369212962962,26.881825657894737,26.866885416666666,27.31628472222222,26.835982142857144,26.86041193181818,26.960186781609195,27.228385416666665,26.706553819444444,27.210555555555555,27.161028645833333,27.133802083333332,26.872916666666665,26.678011363636365,26.729487847222224,26.641241987179487,26.60296875,26.573416666666667,26.51202473958333,26.44043504901961,26.419074074074075,26.397171052631577,26.38065625,26.803993055555555,26.351994047619048,26.375686553030302,26.471088362068965,26.725234375,26.22107349537037,26.721163194444443,26.6741796875,26.63534375,0,0,0,0
546,2022-12-12,11:58:00,PED,222.16545252617368,2022-12-12T11:58:00Z,Tenori,M,12.5,M,27.378645833333334,27.17502840909091,27.22467013888889,27.136826923076924,27.097864583333333,27.067194444444446,27.001529947916666,26.92545343137255,26.904369212962962,26.881825657894737,26.866885416666666,27.31628472222222,26.835982142857144,26.86041193181818,26.960186781609195,27.228385416666665,26.706553819444444,27.210555555555555,27.161028645833333,27.133802083333332,26.872916666666665,26.678011363636365,26.729487847222224,26.641241987179487,26.60296875,26.573416666666667,26.51202473958333,26.44043504901961,26.419074074074075,26.397171052631577,26.38065625,26.803993055555555,26.351994047619048,26.375686553030302,26.471088362068965,26.725234375,26.22107349537037,26.721163194444443,26.6741796875,26.63534375,0,0,0,0
547,2022-12-12,12:17:00,TAB,993.3228574502409,2022-12-12T12:17:00Z,Tenori,F,5.9,Pregnant,27.378645833333334,27.17502840909091,27.22467013888889,27.136826923076924,27.097864583333333,27.067194444444446,27.001529947916666,26.92545343137255,26.904369212962962,26.881825657894737,26.866885416666666,27.31628472222222,26.835982142857144,26.86041193181818,26.960186781609195,27.228385416666665,26.706553819444444,27.210555555555555,27.161028645833333,27.133802083333332,26.872916666666665,26.678011363636365,26.729487847222224,26.641241987179487,26.60296875,26.573416666666667,26.51202473958333,26.44043504901961,26.419074074074075,26.397171052631577,26.38065625,26.803993055555555,26.351994047619048,26.375686553030302,26.471088362068965,26.725234375,26.22107349537037,26.721163194444443,26.6741796875,26.63534375,0,0,0,0
548,2022-12-12,12:25:00,PED,691.29722761342,2022-12-12T12:25:00Z,Tenori,M,12.5,M,27.378645833333334,27.17502840909091,27.22467013888889,27.136826923076924,27.097864583333333,27.067194444444446,27.001529947916666,26.92545343137255,26.904369212962962,26.881825657894737,26.866885416666666,27.31628472222222,26.835982142857144,26.86041193181818,26.960186781609195,27.228385416666665,26.706553819444444,27.210555555555555,27.161028645833333,27.133802083333332,26.872916666666665,26.678011363636365,26.729487847222224,26.641241987179487,26.60296875,26.573416666666667,26.51202473958333,26.44043504901961,26.419074074074075,26.397171052631577,26.38065625,26.803993055555555,26.351994047619048,26.375686553030302,26.471088362068965,26.725234375,26.22107349537037,26.721163194444443,26.6741796875,26.63534375,0,0,0,0
549,2022-12-12,16:20:00,MUL,208.39571587561304,2022-12-12T16:20:00Z,Mesas,F,11.5,Lactating,27.378645833333334,27.17502840909091,27.22467013888889,27.136826923076924,27.097864583333333,27.067194444444446,27.001529947916666,26.92545343137255,26.904369212962962,26.881825657894737,26.866885416666666,27.31628472222222,26.835982142857144,26.86041193181818,26.960186781609195,27.228385416666665,26.706553819444444,27.210555555555555,27.161028645833333,27.133802083333332,26.872916666666665,26.678011363636365,26.729487847222224,26.641241987179487,26.60296875,26.573416666666667,26.51202473958333,26.44043504901961,26.419074074074075,26.397171052631577,26.38065625,26.803993055555555,26.351994047619048,26.375686553030302,26.471088362068965,26.725234375,26.22107349537037,26.721163194444443,26.6741796875,26.63534375,0,0,0,0
551,2022-12-12,15:52:00,TIN,1441.558843617919,2022-12-12T15:52:00Z,Tenori,M,3.5,M,27.378645833333334,27.17502840909091,27.22467013888889,27.136826923076924,27.097864583333333,27.067194444444446,27.001529947916666,26.92545343137255,26.904369212962962,26.881825657894737,26.866885416666666,27.31628472222222,26.835982142857144,26.86041193181818,26.960186781609195,27.228385416666665,26.706553819444444,27.210555555555555,27.161028645833333,27.133802083333332,26.872916666666665,26.678011363636365,26.729487847222224,26.641241987179487,26.60296875,26.573416666666667,26.51202473958333,26.44043504901961,26.419074074074075,26.397171052631577,26.38065625,26.803993055555555,26.351994047619048,26.375686553030302,26.471088362068965,26.725234375,26.22107349537037,26.721163194444443,26.6741796875,26.63534375,0,0,0,0
553,2022-12-13,07:55:00,MYK,655.5629727810887,2022-12-13T07:55:00Z,Mesas,M,1.9,M,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
554,2022-12-13,08:30:00,MAN,443.11479763314264,2022-12-13T08:30:00Z,Mesas,M,8.5,M,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
555,2022-12-13,09:39:00,MON,349.50510276923194,2022-12-13T09:39:00Z,Mesas,F,4.9,juv,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
556,2022-12-13,10:09:00,MOZ,445.26035857988114,2022-12-13T10:09:00Z,Mesas,M,12.5,M,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
557,2022-12-13,12:54:00,MIS,419.4329670329666,2022-12-13T12:54:00Z,Mesas,F,3.9,juv,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
558,2022-12-13,13:04:00,MUS,689.8919479289933,2022-12-13T13:04:00Z,Mesas,F,4.7,juv,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
559,2022-12-13,12:32:00,MYK,152.50421360946729,2022-12-13T12:32:00Z,Mesas,M,1.9,M,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
560,2022-12-13,14:59:00,MUL,200.0014122287991,2022-12-13T14:59:00Z,Mesas,F,11.5,Lactating,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
561,2022-12-13,16:54:00,MAY,487.83280473372827,2022-12-13T16:54:00Z,Mesas,F,4,juv,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
562,2022-12-13,13:31:00,TAB,789.1792595097202,2022-12-13T13:31:00Z,Tenori,F,5.9,Pregnant,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
563,2022-12-13,14:28:00,TER,1233.8461289318027,2022-12-13T14:28:00Z,Tenori,F,6.5,Pregnant,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
564,2022-12-13,15:00:00,TRU,420.37937988165635,2022-12-13T15:00:00Z,Tenori,F,15.5,Cycling,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
565,2022-12-13,15:24:00,TEM,565.5246958579876,2022-12-13T15:24:00Z,Tenori,M,6.3,M,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
566,2022-12-13,13:17:00,TIN,796.7075435333929,2022-12-13T13:17:00Z,Tenori,M,3.5,M,27.4584375,27.19560606060606,27.228246527777777,27.26997596153846,27.18517113095238,27.145583333333335,27.113847656249998,27.049301470588237,26.974797453703705,26.952225877192983,26.928416666666667,27.523645833333333,26.911969246031745,26.88042140151515,27.020007183908046,27.440625,26.818156828703703,27.286336805555557,27.317552083333332,27.212458333333334,26.967291666666668,26.70127840909091,26.734895833333333,26.77803685897436,26.69262648809524,26.653479166666667,26.6226171875,26.561942401960785,26.491556712962964,26.468629385964913,26.44534375,27.035486111111112,26.427321428571428,26.39784090909091,26.534392959770113,26.943151041666667,26.329328703703702,26.797430555555557,26.838020833333335,26.72703125,0,0,0,0
